2.945873374442876669e-01
-4.217966078254667406e-01
2.695145379569015009e-01
7.543312050386173917e-01
2.145838730151183316e-01
-3.894076989367130648e-01
-5.665133412146812208e-01
-1.841952435348278294e-01
-3.788319739018838894e-01
1.163416028781277117e-01
2.681333481215610881e-01
-4.622487312204004994e-01
2.839986857184972346e-01
7.494196818170206775e-01
3.450233760774648606e-01
2.072124266295979345e-01
3.857234489098038677e-01
4.393199460262347741e-03
1.994271387778275284e-01
-2.979642479199470229e-01
0.000000000000000000e+00
