1.147456674166438123e-01
-6.678272925184175479e-02
1.456360468628399851e-01
2.997467265016221516e-01
1.046411143354183532e-01
-1.430834453933519934e-01
-1.587794498317824932e-01
-7.922055857675068535e-02
-2.368905270415712083e-01
1.577393813163021491e-02
9.395677986073741605e-02
-8.811665398321034959e-02
1.418971321920990680e-01
2.698374957380932360e-01
1.242549896200370735e-01
1.853549719273261120e-01
2.010108273503607990e-01
1.214295409480126153e-01
2.801101251413694593e-01
2.590652526628863667e-02
0.000000000000000000e+00
